,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
0,0,0,Mrs. Dalloway said she would buy the flowers herself.,mrs  dalloway said she would buy the flowers herself ,53,9,0.0,-0.21397740143897312,-0.06521739130434782,-0.21397740143897312,-0.06629732319502757,0.0,-0.2747494547307935,-0.10638297872340426,-0.2747494547307935,-0.1150176779117241,0.0,-0.01980544573596421,0.0,-0.01980544573596421,0.0,0.125,-0.21562097847545136,-0.05714285714285726,-0.21562097847545136,0.3519602759734114,0.032,-0.4892583768007158,-0.2789496340938442,-0.4892583768007158,-0.31877792102975777,0.0,-0.3931042139442158,-0.3469333772861241,-0.3931042139442158,-0.1965348783097024,0.0,-0.22364957998014345,0.0,-0.22364957998014345,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.2927471062788687,-0.09981943608500392,-0.2927471062788687,-0.15298991626522868,0.0,-0.4402898325603111,-0.2811433517434671,-0.4402898325603111,-0.17907320144873026,0.0,-0.5757405671157633,-0.2638177026569531,-0.5757405671157633,-0.2964833108737485,3.917771074187305,-0.9630438561038056,-0.4856773821645866,-0.9630438561038056,1.458026252101734,0.9575,1.3622406695411262,0.9586299992059504,1.3622406695411262,3.513837313654477
1,1,0,"For Lucy had her work cut out for her. The doors would be taken off their hinges; Rumpelmayer's men were coming. And then, thought Clarissa Dalloway, what a morning--fresh as if issued to children on a beach.",for lucy had her work cut out for her  the doors would be taken off their hinges  rumpelmayer own men were coming  and then  thought clarissa dalloway  what a morning  fresh as if issued to children on a beach ,208,37,0.5,-0.034025521841359666,0.15217391304347824,-0.034025521841359666,0.283107488238226,0.5,-0.09176183456156156,0.10638297872340426,-0.09176183456156156,0.2622134205715784,42.88567733761657,0.7741182676856017,0.8285892593759026,0.7741182676856017,1.6643443635689117,-0.2895833333333329,-0.456848204353395,-0.3519576719576717,-0.456848204353395,-0.549849764119158,1.269,-0.1793914470983786,0.07605108336920648,-0.1793914470983786,0.22644667669886845,0.0,-0.3931042139442158,-0.3469333772861241,-0.3931042139442158,-0.1965348783097024,0.0,-0.22364957998014345,0.0,-0.22364957998014345,0.0,"{'neg': 0.053, 'neu': 0.888, 'pos': 0.058, 'compound': 0.0516}",0.0516,-0.20988385143280933,-0.052039446270660684,-0.20988385143280933,-0.03691382519604945,0.45,1.5601862910789406,1.9467850960349515,1.5601862910789406,5.109745718349688,0.2449938470334948,0.13856367521900542,0.4114241313115387,0.13856367521900542,1.2603606697134415,10.096818804357373,-0.5374659594897446,-0.16468105880563486,-0.5374659594897446,0.19230512922395748,-0.6502,-0.4557936328828071,0.1075672957306583,-0.4557936328828071,-0.3622260004629009
2,2,0,"What a lark! What a plunge! For so it had always seemed to her, when, with a little squeak of the hinges, which she could hear now, she had burst open the French windows and plunged at Bourton into the open air. How fresh, how calm, stiller than this of course, the air was in the early morning; like the flap of a wave; the kiss of a wave; chill and sharp and yet (for a girl of eighteen as she then was) solemn, feeling as she did, standing there at the open window, that something awful was about to happen; looking at the flowers, at the trees with the smoke winding off them and the rooks rising, falling; standing and looking until Peter Walsh said, ""Musing among the vegetables?""--was that it?--""I prefer men to cauliflowers""--was that it? He must have said it at breakfast one morning when she had gone out on to the terrace--Peter Walsh. He would be back from India one of these days, June or July, she forgot which, for his letters were awfully dull; it was his sayings one remembered; his eyes, his pocket-knife, his smile, his grumpiness and, when millions of things had utterly vanished--how strange it was!--a few sayings like this about cabbages.",what a lark  what a plunge  for so it had always seemed to her  when  with a little squeak of the hinges  which she could hear now  she had burst open the french windows and plunged at bourton into the open air  how fresh  how calm  stiller than this of course  the air was in the early morning  like the flap of a wave  the kiss of a wave  chill and sharp and yet  for a girl of eighteen as she then was  solemn  feeling as she did  standing there at the open window  that something awful was about to happen  looking at the flowers  at the trees with the smoke winding off them and the rooks rising  falling  standing and looking until peter walsh said   musing among the vegetables    was that it    i prefer men to cauliflowers   was that it  he must have said it at breakfast one morning when she had gone out on to the terrace  peter walsh  he would be back from india one of these days  june or july  she forgot which  for his letters were awfully dull  it was his sayings one remembered  his eyes  his pocket knife  his smile  his grumpiness and  when millions of things had utterly vanished  how strange it was   a few sayings like this about cabbages ,1161,210,-1.7000000000000002,-0.8258137920708589,-0.8043478260869564,-0.8258137920708589,-0.2756074435679005,-1.7000000000000002,-0.8969073633061821,-0.8297872340425533,-0.8969073633061821,-0.3409970692888644,-62.6969334824837,-1.180486245031573,-1.2113602700131352,-1.180486245031573,-0.4287060822779009,-2.0470238095238105,-1.4794230563341988,-1.6016931216931225,-1.4794230563341988,-0.6296324257720662,-0.2840000000000004,-0.5684159756575782,-0.3696369636963698,-0.5684159756575782,-0.4058233373466835,13.00398795925383,0.1651007393927221,0.3158693476610343,0.1651007393927221,0.030851791798079176,0.5474555099215054,0.15552721962969915,0.4111419465895921,0.15552721962969915,0.15922680621633434,"{'neg': 0.049, 'neu': 0.878, 'pos': 0.073, 'compound': 0.6644}",0.6644,0.7741975937157402,0.515394231214408,0.7741975937157402,0.11034298623896284,-0.05338541666666666,-0.677614835654088,-0.5454519928282909,-0.677614835654088,-0.2896212931227575,-0.3440077880979905,-1.5787299295424853,-1.211957635750757,-1.5787299295424853,-0.6816428148180256,39.96425222426989,1.519634106276705,1.386906942230299,1.519634106276705,-0.4512361555788266,0.7085,1.0806641681393974,0.8268177126068659,1.0806641681393974,0.2927420192579605
3,3,0,"She stiffened a little on the kerb, waiting for Durtnall's van to pass. A charming woman, Scrope Purvis thought her (knowing her as one does know people who live next door to one in Westminster); a touch of the bird about her, of the jay, blue-green, light, vivacious, though she was over fifty, and grown very white since her illness. There she perched, never seeing him, waiting to cross, very upright.",she stiffened a little on the kerb  waiting for durtnall own van to pass  a charming woman  scrope purvis thought her  knowing her as one does know people who live next door to one in westminster   a touch of the bird about her  of the jay  blue green  light  vivacious  though she was over fifty  and grown very white since her illness  there she perched  never seeing him  waiting to cross  very upright ,404,71,2.0,0.5058301169514807,0.8043478260869564,0.5058301169514807,0.662039466834853,2.0,0.4572010259461343,0.7446808510638298,0.4572010259461343,0.6713232034337514,18.90195003145004,0.33011805533731325,0.3652024113790048,0.33011805533731325,0.3822794054976936,-1.572916666666667,-1.2035616271715537,-1.2645502645502649,-1.2035616271715537,-1.1448355889567925,0.672,-0.32893918924251386,-0.095279093126704,-0.32893918924251386,-0.21397386312070674,27.990702583587176,0.8084155720242667,1.0797300434828059,0.8084155720242667,1.2511138354350877,0.9110663823724424,0.40737016288376793,0.684215610460567,0.40737016288376793,0.7837513840584338,"{'neg': 0.035, 'neu': 0.878, 'pos': 0.087, 'compound': 0.5994}",0.5994,0.6698155866422159,0.4552062595490531,0.6698155866422159,0.5496829553676034,0.14989669421487606,0.2260762958603855,0.460988002188233,0.2260762958603855,0.7390090983327521,0.4299223517080578,0.6777413607696381,0.9211163711841208,0.6777413607696381,1.1272325215101149,17.082494669483296,-0.0563320743132216,0.1982189165310289,-0.0563320743132216,-0.05931401785692113,-0.9903,-0.8403886856005901,-0.07247028929885388,-0.8403886856005901,-0.24887612588297706
4,4,0,"For having lived in Westminster--how many years now? over twenty,--one feels even in the midst of the traffic, or waking at night, Clarissa was positive, a particular hush, or solemnity; an indescribable pause; a suspense (but that might be her heart, affected, they said, by influenza) before Big Ben strikes. There! Out it boomed. First a warning, musical; then the hour, irrevocable. The leaden circles dissolved in the air. Such fools we are, she thought, crossing Victoria Street. For Heaven only knows why one loves it so, how one sees it so, making it up, building it round one, tumbling it, creating it every moment afresh; but the veriest frumps, the most dejected of miseries sitting on doorsteps (drink their downfall) do the same; can't be dealt with, she felt positive, by Acts of Parliament for that very reason: they love life. In people's eyes, in the swing, tramp, and trudge; in the bellow and the uproar; the carriages, motor cars, omnibuses, vans, sandwich men shuffling and swinging; brass bands; barrel organs; in the triumph and the jingle and the strange high singing of some aeroplane overhead was what she loved; life; London; this moment of June.",for having lived in westminster  how many years now  over twenty   one feels even in the midst of the traffic  or waking at night  clarissa was positive  a particular hush  or solemnity  an indescribable pause  a suspense  but that might be her heart  affected  they said  by influenza  before big ben strikes  there  out it boomed  first a warning  musical  then the hour  irrevocable  the leaden circles dissolved in the air  such fools we are  she thought  crossing victoria street  for heaven only knows why one loves it so  how one sees it so  making it up  building it round one  tumbling it  creating it every moment afresh  but the veriest frumps  the most dejected of miseries sitting on doorsteps  drink their downfall  do the same  cannot be dealt with  she felt positive  by acts of parliament for that very reason  they love life  in people own eyes  in the swing  tramp  and trudge  in the bellow and the uproar  the carriages  motor cars  omnibuses  vans  sandwich men shuffling and swinging  brass bands  barrel organs  in the triumph and the jingle and the strange high singing of some aeroplane overhead was what she loved  life  london  this moment of june ,1173,197,0.9500000000000002,0.1279311697964925,0.3478260869565218,0.1279311697964925,0.05838875926059544,0.9500000000000002,0.07292702359074724,0.29787234042553196,0.07292702359074724,0.019598292765312296,0.0,-0.01980544573596421,0.0,-0.01980544573596421,0.0,1.947916666666667,0.8450514971185231,1.2391534391534391,0.8450514971185231,0.18580540917854346,3.1990000000000003,0.3040711028818244,0.6299325584732388,0.3040711028818244,-0.09383633381548034,6.536666589141648,-0.11251339212832856,-0.013764780012005135,-0.11251339212832856,-0.07469264649032388,1.296700346551904,0.6744666660852621,0.9738287312172436,0.6744666660852621,0.4020314686629145,"{'neg': 0.109, 'neu': 0.746, 'pos': 0.145, 'compound': 0.9137}",0.9137,1.1745427377685034,0.7462382517709152,1.1745427377685034,0.2330499848844423,0.18848484848484853,0.3976200320212478,0.6520361058445308,0.3976200320212478,0.23698886975481395,0.6746416753037809,1.391245202365388,1.5956015750909485,1.391245202365388,0.5087070704628123,38.71576748990685,1.433645531595414,1.3220492122044325,1.433645531595414,-0.40275860802791535,0.7934,1.1766715776534806,0.8717609380376379,1.1766715776534806,0.3131789610330669
5,5,0,"For it was the middle of June. The War was over, except for some one like Mrs. Foxcroft at the Embassy last night eating her heart out because that nice boy was killed and now the old Manor House must go to a cousin; or Lady Bexborough who opened a bazaar, they said, with the telegram in her hand, John, her favourite, killed; but it was over; thank Heaven--over. It was June. The King and Queen were at the Palace. And everywhere, though it was still so early, there was a beating, a stirring of galloping ponies, tapping of cricket bats; Lords, Ascot, Ranelagh and all the rest of it; wrapped in the soft mesh of the grey-blue morning air, which, as the day wore on, would unwind them, and set down on their lawns and pitches the bouncing ponies, whose forefeet just struck the ground and up they sprung, the whirling young men, and laughing girls in their transparent muslins who, even now, after dancing all night, were taking their absurd woolly dogs for a run; and even now, at this hour, discreet old dowagers were shooting out in their motor cars on errands of mystery; and the shopkeepers were fidgeting in their windows with their paste and diamonds, their lovely old sea-green brooches in eighteenth-century settings to tempt Americans (but one must economise, not buy things rashly for Elizabeth), and she, too, loving it as she did with an absurd and faithful passion, being part of it, since her people were courtiers once in the time of the Georges, she, too, was going that very night to kindle and illuminate; to give her party. But how strange, on entering the Park, the silence; the mist; the hum; the slow-swimming happy ducks; the pouched birds waddling; and who should be coming along with his back against the Government buildings, most appropriately, carrying a despatch box stamped with the Royal Arms, who but Hugh Whitbread; her old friend Hugh--the admirable Hugh!",for it was the middle of june  the war was over  except for some one like mrs  foxcroft at the embassy last night eating her heart out because that nice boy was killed and now the old manor house must go to a cousin  or lady bexborough who opened a bazaar  they said  with the telegram in her hand  john  her favourite  killed  but it was over  thank heaven  over  it was june  the king and queen were at the palace  and everywhere  though it was still so early  there was a beating  a stirring of galloping ponies  tapping of cricket bats  lords  ascot  ranelagh and all the rest of it  wrapped in the soft mesh of the grey blue morning air  which  as the day wore on  would unwind them  and set down on their lawns and pitches the bouncing ponies  whose forefeet just struck the ground and up they sprung  the whirling young men  and laughing girls in their transparent muslins who  even now  after dancing all night  were taking their absurd woolly dogs for a run  and even now  at this hour  discreet old dowagers were shooting out in their motor cars on errands of mystery  and the shopkeepers were fidgeting in their windows with their paste and diamonds  their lovely old sea green brooches in eighteenth century settings to tempt americans  but one must economise  not buy things rashly for elizabeth   and she  too  loving it as she did with an absurd and faithful passion  being part of it  since her people were courtiers once in the time of the georges  she  too  was going that very night to kindle and illuminate  to give her party  but how strange  on entering the park  the silence  the mist  the hum  the slow swimming happy ducks  the pouched birds waddling  and who should be coming along with his back against the government buildings  most appropriately  carrying a despatch box stamped with the royal arms  who but hugh whitbread  her old friend hugh  the admirable hugh ,1893,331,1.3,0.2538974855148219,0.4999999999999999,0.2538974855148219,0.035251748889198985,2.3,0.5669935980476734,0.8723404255319148,0.5669935980476734,0.07895432499419153,58.650313212442704,1.0659620493740545,1.1331759833075183,1.0659620493740545,0.25443390408294514,5.042857142857144,2.6458568969065626,3.4400000000000004,2.6458568969065626,0.4078712611808447,11.067000000000005,2.2749951149254706,2.88793227148802,2.2749951149254706,0.21115408225423704,44.24755565958395,1.5062519543037949,1.9083286665820025,1.5062519543037949,0.29433799003249145,2.5337482897570163,1.5312666645649688,1.9028581960351705,1.5312666645649688,0.4675436064191362,"{'neg': 0.044, 'neu': 0.812, 'pos': 0.145, 'compound': 0.9915}",0.9915,1.2994799708503528,0.8182786240103708,1.2994799708503528,0.0963314635632436,0.08312757201646089,-0.07074600359357243,0.13041727601258268,-0.07074600359357243,-0.06986254687612288,0.3849764182185987,0.5466969637124838,0.7972382618914455,0.5466969637124838,-0.02302081553869926,57.43162790115903,2.7226882538667723,2.2943223913187096,2.7226882538667723,-0.5821288001234395,0.5434,0.8939642469288536,0.7394192848257061,0.8939642469288536,0.2385818308107436
6,6,0,"""Good-morning to you, Clarissa!"" said Hugh, rather extravagantly, for they had known each other as children. ""Where are you off to?""", good morning to you  clarissa   said hugh  rather extravagantly  for they had known each other as children   where are you off to  ,132,21,1.15,0.19991192163553773,0.4347826086956521,0.19991192163553773,1.3496240793273473,1.15,0.14612207165843993,0.3829787234042553,0.14612207165843993,1.413666440227754,0.0,-0.01980544573596421,0.0,-0.01980544573596421,0.0,-0.2395833333333329,-0.4277554735942461,-0.31640211640211624,-0.4277554735942461,-0.6986111190473799,-0.1389999999999999,-0.532093659726423,-0.328024106758502,-0.532093659726423,-0.4992310641706029,7.6388110691938405,-0.06520309701072224,0.04241063071222771,-0.06520309701072224,1.139181378925372,0.9401316478390128,0.4275012495925397,0.7060437765955326,0.4275012495925397,2.734362098753356,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",0.4404,0.41448113857005625,0.3079772211676466,0.41448113857005625,1.5925219781183646,0.2875,0.8377921353203219,1.1422553787816336,0.8377921353203219,5.774345979435468,0.1854215182953384,-0.03512545068630321,0.2472333608166899,-0.03512545068630321,1.7795412001435464,7.207675966765765,-0.7364537947570364,-0.31476959494002554,-0.7364537947570364,0.7404201954196248,0.9847,1.3929992271239655,0.9730287710754084,1.3929992271239655,1.6534295136689758
7,7,0,"""I love walking in London,"" said Mrs. Dalloway. ""Really it's better than walking in the country.""", i love walking in london   said mrs  dalloway   really it is better than walking in the country  ,97,16,1.55,0.3438734253136286,0.608695652173913,0.3438734253136286,2.4384984187671086,1.55,0.2925121677938255,0.5531914893617021,0.2925121677938255,2.5892577593404504,52.17554621897583,0.9460975310985388,1.0080777518976929,0.9460975310985388,4.682520221926132,1.0625,0.3298677232585925,0.6095238095238094,0.3298677232585925,2.5329258925974583,1.871,-0.028591211301444805,0.2488161859664228,-0.028591211301444805,1.6921239194952091,7.792280648580943,-0.058615311812147415,0.05023285076756706,-0.058615311812147415,1.5918143885814449,1.7046151825716545,0.9569952720308296,1.280174903069603,0.9569952720308296,6.507182952571307,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.8107}",0.8107,1.009137403482765,0.650863465901199,1.009137403482765,4.064314856145131,0.5,1.7824614159277463,2.1943327013436646,1.7824614159277463,13.410253189699983,0.4220576702443449,0.6548110896539981,0.8994400638015547,0.6548110896539981,5.905683651547184,6.477537693772288,-0.7867415937880751,-0.3526996630361512,-0.7867415937880751,1.220642195750431,0.7909,1.1738445043462344,0.8704375215055188,1.1738445043462344,1.7328749173169136
8,8,0,"They had just come up--unfortunately--to see doctors. Other people came to see pictures; go to the opera; take their daughters out; the Whitbreads came ""to see doctors."" Times without number Clarissa had visited Evelyn Whitbread in a nursing home. Was Evelyn ill again? Evelyn was a good deal out of sorts, said Hugh, intimating by a kind of pout or swell of his very well-covered, manly, extremely handsome, perfectly upholstered body (he was almost too well dressed always, but presumably had to be, with his little job at Court) that his wife had some internal ailment, nothing serious, which, as an old friend, Clarissa Dalloway would quite understand without requiring him to specify. Ah yes, she did of course; what a nuisance; and felt very sisterly and oddly conscious at the same time of her hat. Not the right hat for the early morning, was that it? For Hugh always made her feel, as he bustled on, raising his hat rather extravagantly and assuring her that she might be a girl of eighteen, and of course he was coming to her party to-night, Evelyn absolutely insisted, only a little late he might be after the party at the Palace to which he had to take one of Jim's boys,--she always felt a little skimpy beside Hugh; schoolgirlish; but attached to him, partly from having known him always, but she did think him a good sort in his own way, though Richard was nearly driven mad by him, and as for Peter Walsh, he had never to this day forgiven her for liking him.",they had just come up  unfortunately  to see doctors  other people came to see pictures  go to the opera  take their daughters out  the whitbreads came  to see doctors   times without number clarissa had visited evelyn whitbread in a nursing home  was evelyn ill again  evelyn was a good deal out of sorts  said hugh  intimating by a kind of pout or swell of his very well covered  manly  extremely handsome  perfectly upholstered body  he was almost too well dressed always  but presumably had to be  with his little job at court  that his wife had some internal ailment  nothing serious  which  as an old friend  clarissa dalloway would quite understand without requiring him to specify  ah yes  she did of course  what a nuisance  and felt very sisterly and oddly conscious at the same time of her hat  not the right hat for the early morning  was that it  for hugh always made her feel  as he bustled on  raising his hat rather extravagantly and assuring her that she might be a girl of eighteen  and of course he was coming to her party to night  evelyn absolutely insisted  only a little late he might be after the party at the palace to which he had to take one of jim own boys   she always felt a little skimpy beside hugh  schoolgirlish  but attached to him  partly from having known him always  but she did think him a good sort in his own way  though richard was nearly driven mad by him  and as for peter walsh  he had never to this day forgiven her for liking him ,1475,263,5.750000000000001,1.8554692139335816,2.4347826086956523,1.8554692139335816,0.4989944915002173,4.75,1.46363293687691,1.9148936170212765,1.46363293687691,0.3891524023805984,30.32733177961689,0.5416311307483249,0.585950903381875,0.5416311307483249,0.165581225999303,4.509116666666666,2.335297537525172,3.0604512169312166,2.335297537525172,0.4871786912778833,4.597999999999999,0.6545188269348312,1.0314248816185965,0.6545188269348312,-0.07176767552773376,38.474581888370864,1.2584431617493397,1.6140848731704882,1.2584431617493397,0.3406526216439247,2.2828198188525106,1.3574694284348507,1.7144096041172252,1.3574694284348507,0.5301545994053282,"{'neg': 0.031, 'neu': 0.83, 'pos': 0.139, 'compound': 0.9846}",0.9846,1.2883994193302402,0.8118894393258946,1.2883994193302402,0.15861111041473225,0.11258818342151676,0.060221217970046564,0.2762753520976257,0.060221217970046564,0.0070861989833926565,0.4903400192410122,0.8538951570927789,1.087637029245681,0.8538951570927789,0.14187902240518674,47.58801314684849,2.0447156850898485,1.782954898676174,2.0447156850898485,-0.5242001637422274,-0.597,-0.3956335129046064,0.13572959953415742,-0.3956335129046064,0.11627148759840507
9,9,0,"She could remember scene after scene at Bourton--Peter furious; Hugh not, of course, his match in any way, but still not a positive imbecile as Peter made out; not a mere barber's block. When his old mother wanted him to give up shooting or to take her to Bath he did it, without a word; he was really unselfish, and as for saying, as Peter did, that he had no heart, no brain, nothing but the manners and breeding of an English gentleman, that was only her dear Peter at his worst; and he could be intolerable; he could be impossible; but adorable to walk with on a morning like this.",she could remember scene after scene at bourton  peter furious  hugh not  of course  his match in any way  but still not a positive imbecile as peter made out  not a mere barber own block  when his old mother wanted him to give up shooting or to take her to bath he did it  without a word  he was really unselfish  and as for saying  as peter did  that he had no heart  no brain  nothing but the manners and breeding of an english gentleman  that was only her dear peter at his worst  and he could be intolerable  he could be impossible  but adorable to walk with on a morning like this ,585,111,0.25,-0.1240014616401664,0.0434782608695652,-0.1240014616401664,-0.008063187956151994,0.25,-0.18325564464617755,0.0,-0.18325564464617755,-0.05214582816450702,-17.459966596514235,-0.34303414065417004,-0.3373420146087813,-0.34303414065417004,-0.2258671487937605,0.20535714285714304,-0.16886480404110465,0.0,-0.16886480404110465,-0.14799367883775513,-0.3350000000000001,-0.5811914109161224,-0.3842732099296888,-0.5811914109161224,-0.4353644839317761,20.37021118020846,0.4813008391010878,0.6913197740007025,0.4813008391010878,0.4773415890003282,-0.20715136996528705,-0.3671260672466505,-0.15557176052249516,-0.3671260672466505,-0.11398599082285026,"{'neg': 0.158, 'neu': 0.735, 'pos': 0.107, 'compound': -0.7872}",-0.7872,-1.5568935057908435,-0.8287420713921939,-1.5568935057908435,-0.7432683328650859,-0.08457300275482092,-0.8162593274836354,-0.6998602378579296,-0.8162593274836354,-0.5104000881701085,-0.28272837070746665,-1.4000636146947094,-1.0430618586350122,-1.4000636146947094,-0.8953608846126585,21.958045216320425,0.27946830094967845,0.4514996594914608,0.27946830094967845,-0.3926786498585525,-0.9246,-0.766093199086158,-0.037690902834758185,-0.766093199086158,-0.07320649478200797
