,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
0,0,0,"Then wear the gold hat, if that will move her;
   If you can bounce high, bounce for her too,
Till she cry ""Lover, gold-hatted, high-bouncing lover,
   I must have you!""
   
 THOMAS PARKE D'INVILLIERS",then wear the gold hat  if that will move her     if you can bounce high  bounce for her too  till she cry  lover  gold hatted  high bouncing lover     i must have you        thomas parke d invilliers,200,33,1.25,0.8361378405191675,1.0,0.8361378405191675,0.8242958898083107,1.25,0.8613183606525932,1.0416666666666665,0.8613183606525932,0.926026902407993,65.45189493665549,2.0330533789344853,3.188293367812733,2.0330533789344853,5.363009109043596,-1.3020833333333333,-1.6062073406429558,-1.6645161290322583,-1.6062073406429558,-1.040087750024256,5.257000000000001,2.4602810968122073,2.7532392744025342,2.4602810968122073,1.6828923724198568,14.723725192724752,1.10657870538743,1.9576424822234646,1.10657870538743,2.3031495672449003,0.8144385980155714,0.5690537774027904,1.2004850600907042,0.5690537774027904,1.5277859407312475,"{'neg': 0.074, 'neu': 0.743, 'pos': 0.182, 'compound': 0.6705}",0.6705,1.4231877007851397,1.1246226098624623,1.4231877007851397,1.242991378763255,0.16,0.3952831671488812,0.9513513513513514,0.3952831671488812,0.9177358490566038,0.08904920371380656,0.021562550830717345,0.5407409358171866,0.021562550830717345,0.5444562899189946,10.316222241530571,0.27836262474417783,0.6023437962692452,0.27836262474417783,-0.1801686124668032,0.9323,1.226228915449437,0.9195164789751008,1.226228915449437,0.44708426215705355
1,1,1,In my younger and more vulnerable years my father gave me some advice that I've been turning over in my mind ever since.,in my younger and more vulnerable years my father gave me some advice that I have been turning over in my mind ever since ,120,23,-0.25,-0.2601546836305013,-0.2,-0.2601546836305013,-0.23653708142325436,-0.25,-0.28498201085618424,-0.20833333333333331,-0.28498201085618424,-0.26572945895185884,-23.93458870099624,-0.6358951683652797,-1.1659019267595747,-0.6358951683652797,-2.8138334152082547,-0.125,-0.25524938779457895,-0.20645161290322622,-0.25524938779457895,-0.18433682658909817,1.459,0.40286281096445725,0.5660811978116901,0.40286281096445725,0.5156495963238834,7.588373919805096,0.4928799272093304,1.0089378171597037,0.4928799272093304,1.7030965361183452,-0.6101181077272645,-0.47717805155245563,-0.8993160135116635,-0.47717805155245563,-1.6421173133515374,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.2944}",-0.2944,-0.8202396543622615,-0.49379402884937945,-0.8202396543622615,-0.7830567612074555,0.0,-0.2859316524090914,0.0,-0.2859316524090914,0.0,0.0,-0.012550921009216379,0.0,-0.012550921009216379,0.0,7.626476346590806,-0.13502785945222365,0.20479323824544193,-0.13502785945222365,-0.07993263831421175,0.8941,1.1843100181617732,0.8997830354375452,1.1843100181617732,0.5554742231711496
2,2,1,"""Whenever you feel like criticizing any one,"" he told me, ""just remember that all the people in this world haven't had the advantages that you've had.""", whenever you feel like criticizing any one   he told me   just remember that all the people in this world have not had the advantages that you have had  ,151,26,0.75,0.4707069991359445,0.6,0.4707069991359445,0.6277330237770982,0.75,0.479218236816334,0.6249999999999999,0.479218236816334,0.7052051026030101,23.082936127582716,0.7679787674028811,1.124416217994032,0.7679787674028811,2.4005897740574262,0.32291666666666696,0.2588319570946268,0.34838709677419355,0.2588319570946268,0.2647551612657167,1.326,0.3308152511914844,0.48949035416066794,0.3308152511914844,0.36425003993894306,0.0,-0.1597825171215141,0.0,-0.1597825171215141,0.0,0.5827158591717794,0.3988705169585239,0.8589250127856357,0.3988705169585239,1.3873996845730787,"{'neg': 0.144, 'neu': 0.779, 'pos': 0.078, 'compound': -0.2755}",-0.2755,-0.7762964716362942,-0.4620932572962094,-0.7762964716362942,-0.6482335868769651,0.0,-0.2859316524090914,0.0,-0.2859316524090914,0.0,0.0,-0.012550921009216379,0.0,-0.012550921009216379,0.0,8.158022028404911,-0.053333924277518215,0.283356898410475,-0.053333924277518215,-0.17405463165397794,-0.9847,-0.877397422258735,-0.07077177394358922,-0.877397422258735,-0.22764493081177342
3,3,1,"He didn't say any more but we've always been unusually communicative in a reserved way, and I understood that he meant a great deal more than that. In consequence I' inclined to reserve all judgments, a habit that has opened up many curious natures to me and also made me the victim of not a few veteran bores. The abnormal mind is quick to detect and attach itself to this quality when it appears in a normal person, and so it came about that in college I was unjustly accused of being a politician, because I was privy to the secret griefs of wild, unknown men. Most of the confidences were unsought frequently I have feigned sleep, preoccupation, or a hostile levity when I realized by some unmistakable sign that an intimate revelation was quivering on the horizon for the intimate revelations of young men or at least the terms in which they express them are usually plagiaristic and marred by obvious suppressions. Reserving judgments is a matter of infinite hope. I am still a little afraid of missing something if I forget that, as my father snobbishly suggested, and I snobbishly repeat, a sense of the fundamental decencies is parcelled out unequally at birth.",he did not say any more but we have always been unusually communicative in a reserved way  and i understood that he meant a great deal more than that  in consequence i  inclined to reserve all judgments  a habit that has opened up many curious natures to me and also made me the victim of not a few veteran bores  the abnormal mind is quick to detect and attach itself to this quality when it appears in a normal person  and so it came about that in college i was unjustly accused of being a politician  because i was privy to the secret griefs of wild  unknown men  most of the confidences were unsought frequently i have feigned sleep  preoccupation  or a hostile levity when i realized by some unmistakable sign that an intimate revelation was quivering on the horizon for the intimate revelations of young men or at least the terms in which they express them are usually plagiaristic and marred by obvious suppressions  reserving judgments is a matter of infinite hope  i am still a little afraid of missing something if i forget that  as my father snobbishly suggested  and i snobbishly repeat  a sense of the fundamental decencies is parcelled out unequally at birth ,1170,205,0.0,-0.07743926293888988,0.0,-0.07743926293888988,0.0,-1.0,-0.8581321966105728,-0.8333333333333333,-0.8581321966105728,-0.11925419621254153,-15.791005927240382,-0.39273979935067554,-0.7692116403602585,-0.39273979935067554,-0.2082841323128958,-2.075892857142856,-2.494321291946565,-2.623041474654377,-2.494321291946565,-0.30234111817472376,2.467999999999999,0.9494491854827243,1.1471350417506472,0.9494491854827243,-0.11011888224202114,19.566001571213178,1.5230542205253215,2.601463650108348,1.5230542205253215,0.49268189356502035,-0.5522096972364793,-0.4346485952132129,-0.8139588339561111,-0.4346485952132129,-0.16675093174225722,"{'neg': 0.091, 'neu': 0.833, 'pos': 0.076, 'compound': -0.2872}",-0.2872,-0.8034993942761788,-0.48171754444817183,-0.8034993942761788,-0.08570651746142577,0.08283333333333336,0.06673893646623408,0.49252252252252265,0.06673893646623408,0.0764826507132996,0.3314479765555907,0.11442204161233592,2.0126793002371888,0.11442204161233592,0.3262183824819196,37.91839921023824,4.520576479753836,4.682008301836691,4.520576479753836,-0.8545232588004915,0.7286,1.0026980416929663,0.8142886661845232,1.0026980416929663,0.1950746057971056
4,4,1,"And, after boasting this way of my tolerance, I come to the admission that it has a limit. Conduct may be founded on the hard rock or the wet marshes but after a certain point I don't care what it's founded on. When I came back from the East last autumn I felt that I wanted the world to be in uniform and at a sort of moral attention forever; I wanted no more riotous excursions with privileged glimpses into the human heart. Only Gatsby, the man who gives his name to this book, was exempt from my reaction Gatsby who represented everything for which I have an unaffected scorn. If personality is an unbroken series of successful gestures, then there was something gorgeous about him, some heightened sensitivity to the promises of life, as if he were related to one of those intricate machines that register earthquakes ten thousand miles away. This responsiveness had nothing to do with that flabby impressionability which is dignified under the name of the ""creative temperament"" it was an extraordinary gift for hope, a romantic readiness such as I have never found in any other person and which it is not likely I shall ever find again. No Gatsby turned out all right at the end; it is what preyed on Gatsby, what foul dust floated in the wake of his dreams that temporarily closed out my interest in the abortive sorrows and short-winded elations of men.",and  after boasting this way of my tolerance  i come to the admission that it has a limit  conduct may be founded on the hard rock or the wet marshes but after a certain point i do not care what it is founded on  when i came back from the east last autumn i felt that i wanted the world to be in uniform and at a sort of moral attention forever  i wanted no more riotous excursions with privileged glimpses into the human heart  only gatsby  the man who gives his name to this book  was exempt from my reaction gatsby who represented everything for which i have an unaffected scorn  if personality is an unbroken series of successful gestures  then there was something gorgeous about him  some heightened sensitivity to the promises of life  as if he were related to one of those intricate machines that register earthquakes ten thousand miles away  this responsiveness had nothing to do with that flabby impressionability which is dignified under the name of the  creative temperament  it was an extraordinary gift for hope  a romantic readiness such as i have never found in any other person and which it is not likely i shall ever find again  no gatsby turned out all right at the end  it is what preyed on gatsby  what foul dust floated in the wake of his dreams that temporarily closed out my interest in the abortive sorrows and short winded elations of men ,1362,243,6.950000000000001,5.002049432287909,5.5600000000000005,5.002049432287909,0.6223942792676086,6.75,5.064419722851444,5.624999999999999,5.064419722851444,0.6790863950991948,92.23204024051425,2.832669014279867,4.492808076576903,2.832669014279867,1.0263034574178302,2.458333333333334,2.7096848804036293,2.9935483870967747,2.7096848804036293,0.20682170884470652,-0.23500000000000054,-0.5147955819334074,-0.40944428448027687,-0.5147955819334074,-0.2684745385333528,64.49394504610109,5.387226138905366,8.57500972178008,5.387226138905366,1.3700330643097276,2.140818954788904,1.5431823192593659,3.1555738859198064,1.5431823192593659,0.5453706590068838,"{'neg': 0.061, 'neu': 0.746, 'pos': 0.193, 'compound': 0.9901}",0.9901,2.1662692457173702,1.6606843341160686,2.1662692457173702,0.24926199179253522,0.08115942028985505,0.05961209664205402,0.4825695260477868,0.05961209664205402,0.06321851885610885,0.47443506335368846,0.16919834230377934,2.880951759735766,0.16919834230377934,0.39392851934736206,44.24359173230401,5.492703402319799,5.616886136016468,5.492703402319799,-0.8698198336507341,0.9936,1.2934966747094845,0.9511829734476702,1.2934966747094845,0.20053106906062904
5,5,1,"My family have been prominent, well-to-do people in this middle-western city for three generations. The Carraways are something of a clan and we have a tradition that we're descended from the Dukes of Buccleuch, but the actual founder of my line was my grandfather's brother who came here in fifty-one, sent a substitute to the Civil War and started the wholesale hardware business that my father carries on today.",my family have been prominent  well to do people in this middle western city for three generations  the carraways are something of a clan and we have a tradition that we are descended from the dukes of buccleuch  but the actual founder of my line was my grandfather own brother who came here in fifty one  sent a substitute to the civil war and started the wholesale hardware business that my father carries on today ,414,69,3.2,2.261318121913737,2.56,2.261318121913737,1.0092248807392186,3.2,2.3515088436140035,2.6666666666666665,2.3515088436140035,1.1337790248612645,37.61174368982147,1.201787529748034,1.8321436388386685,1.201787529748034,1.4739224269500082,-0.8944000000000001,-1.1383024559049149,-1.1595148387096779,-1.1383024559049149,-0.3736743591795078,3.4060000000000015,1.4575740807236917,1.6873020443420683,1.4575740807236917,0.34431047132414344,13.96893075196006,1.0416601879444376,1.8572862447057215,1.0416601879444376,1.0450388901215022,0.0,-0.029091302072479775,0.0,-0.029091302072479775,0.0,"{'neg': 0.069, 'neu': 0.89, 'pos': 0.041, 'compound': -0.631}",-0.631,-1.602846813386632,-1.058369674605837,-1.602846813386632,-0.5594529170311417,0.22000000000000003,0.6507387244831211,1.3081081081081083,0.6507387244831211,0.6035110746513536,0.2541890286328502,0.08482524754311861,1.5435333218603298,0.08482524754311861,0.7432837356025489,17.204347368160793,1.337007378756093,1.620424349150226,1.337007378756093,-0.5144504578667038,0.9989,1.299312647369815,0.9539208595929332,1.299312647369815,0.3065284670585253
6,6,1,"I never saw this great-uncle but I' supposed to look like him with special reference to the rather hard-boiled painting that hangs in Father's office. I graduated from New Haven in     , just a quarter of a century after my father, and a little later I participated in that delayed Teutonic migration known as the Great War. I enjoyed the counter-raid so thoroughly that I came back restless. Instead of being the warm center of the world the middle-west now seemed like the ragged edge of the universe so I decided to go east and learn the bond business. Everybody I knew was in the bond business so I supposed it could support one more single man. All my aunts and uncles talked it over as if they were choosing a prep-school for me and finally said, ""Why ye-es"" with very grave, hesitant faces. Father agreed to finance me for a year and after various delays I came east, permanently, I thought, in the spring of twenty-two.",i never saw this great uncle but i  supposed to look like him with special reference to the rather hard boiled painting that hangs in father own office  i graduated from new haven in       just a quarter of a century after my father  and a little later i participated in that delayed teutonic migration known as the great war  i enjoyed the counter raid so thoroughly that i came back restless  instead of being the warm center of the world the middle west now seemed like the ragged edge of the universe so i decided to go east and learn the bond business  everybody i knew was in the bond business so i supposed it could support one more single man  all my aunts and uncles talked it over as if they were choosing a prep school for me and finally said   why ye es  with very grave  hesitant faces  father agreed to finance me for a year and after various delays i came east  permanently  i thought  in the spring of twenty two ,927,167,1.9500000000000002,1.3477410184556797,1.56,1.3477410184556797,0.25410031381635834,1.9500000000000002,1.396258534023356,1.625,1.396258534023356,0.2854602690776257,0.0,0.07875634430294454,0.0,0.07875634430294454,0.0,1.685416666666666,1.8225956759669062,2.036129032258063,1.8225956759669062,0.2062109341753991,8.596,4.269054044796841,4.676072559746617,4.269054044796841,0.3700097023054988,13.193434290747858,0.9749611268157161,1.7541775003213105,0.9749611268157161,0.40781177961049025,1.1408893154053992,0.8088077512120772,1.6816744462976778,0.8088077512120772,0.4229072624170831,"{'neg': 0.096, 'neu': 0.735, 'pos': 0.169, 'compound': 0.9441}",0.9441,2.059317584056286,1.5835290171083531,2.059317584056286,0.34584762736525015,0.21349506974506974,0.6230433814215613,1.2694301444301443,0.6230433814215613,0.24198198392074788,0.7434455684765474,0.27225240577017923,4.514486774291267,0.27225240577017923,0.8982135966977761,34.03653124292774,3.9239672306749647,4.108259391397857,3.9239672306749647,-0.754970750529989,-0.9527,-0.8422821156303252,-0.05424114061369975,-0.8422821156303252,0.10059727546894703
7,7,1,"The practical thing was to find rooms in the city but it was a warm season and I had just left a country of wide lawns and friendly trees, so when a young man at the office suggested that we take a house together in a commuting town it sounded like a great idea. He found the house, a weather beaten cardboard bungalow at eighty a month, but at the last minute the firm ordered him to Washington and I went out to the country alone. I had a dog, at least I had him for a few days until he ran away, and an old Dodge and a Finnish woman who made my bed and cooked breakfast and muttered Finnish wisdom to herself over the electric stove.",the practical thing was to find rooms in the city but it was a warm season and i had just left a country of wide lawns and friendly trees  so when a young man at the office suggested that we take a house together in a commuting town it sounded like a great idea  he found the house  a weather beaten cardboard bungalow at eighty a month  but at the last minute the firm ordered him to washington and i went out to the country alone  i had a dog  at least i had him for a few days until he ran away  and an old dodge and a finnish woman who made my bed and cooked breakfast and muttered finnish wisdom to herself over the electric stove ,636,128,4.0,2.8460074681268934,3.2,2.8460074681268934,0.6800441090918563,4.0,2.962869041752018,3.333333333333333,2.962869041752018,0.7639721944865943,85.44043305495592,2.6298816420278586,4.161975238697092,2.6298816420278586,1.8049023947673877,1.166666666666667,1.2272177463045253,1.3935483870967742,1.2272177463045253,0.1816183761969837,8.200999999999999,4.055078209380868,4.448603512813129,4.055078209380868,0.5233874833976437,40.39851719516045,3.314821562564149,5.3713209425532416,3.314821562564149,1.629197871896,1.009686882656976,0.712449241491552,1.4882816469561295,0.712449241491552,0.4883091316631788,"{'neg': 0.047, 'neu': 0.801, 'pos': 0.152, 'compound': 0.9428}",0.9428,2.0562950370962985,1.581348540758135,2.0562950370962985,0.45060175443505185,0.10681818181818183,0.1688566504208051,0.6351351351351352,0.1688566504208051,0.15795990566037738,0.24166859032521773,0.08002884733044803,1.4675044159863424,0.08002884733044803,0.38094050935301693,26.45379632561277,2.7585670101935458,2.9875139323578863,2.7585670101935458,-0.7398679980386161,-0.7212,-0.5882448192404233,0.06534765988221927,-0.5882448192404233,0.10131578786279172
8,8,1,"It was lonely for a day or so until one morning some man, more recently arrived than I, stopped me on the road.",it was lonely for a day or so until one morning some man  more recently arrived than i  stopped me on the road ,111,23,-1.15,-0.9179301981203024,-0.9199999999999999,-0.9179301981203024,-1.08807057454697,-1.15,-0.9727622337614505,-0.9583333333333331,-0.9727622337614505,-1.2223555111785507,-24.1809067498677,-0.643249861960501,-1.1779005740462498,-0.643249861960501,-2.842791420935529,0.541666666666667,0.5098949394823783,0.6193548387096774,0.5098949394823783,0.5447256785722793,1.1239999999999999,0.2213896340926835,0.3731644111718973,0.2213896340926835,0.3383109551037608,-7.612960605527276,-0.8145596182379911,-1.012206822784082,-0.8145596182379911,-1.7086146483951778,-0.9272153803367187,-0.7100626100551054,-1.36671839263599,-0.7100626100551054,-2.495576528499608,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.5267}",-0.5267,-1.360345545750738,-0.8834283797383429,-1.360345545750738,-1.4009374868477131,0.13333333333333333,0.28174736388921906,0.7927927927927928,0.28174736388921906,1.097292863002461,0.12716602623980466,0.03616455845840357,0.7722009087702089,0.03616455845840357,1.1155529355491434,7.108651249248177,-0.21461306046405085,0.12825751165707489,-0.21461306046405085,-0.1988758951130055,-0.9171,-0.8032163370062194,-0.03585081103419776,-0.8032163370062194,-0.24806127665869182
9,9,1,"""How do you get to West Egg village?"" he asked helplessly.", how do you get to west egg village   he asked helplessly ,58,11,-0.5,-0.44287010432211277,-0.4,-0.44287010432211277,-0.9891550677699729,-0.5,-0.47603207277431375,-0.41666666666666663,-0.47603207277431375,-1.1112322828895915,-29.429982966380244,-0.7999795348662798,-1.4335936277683345,-0.7999795348662798,-7.234317671647851,0.175,0.08906555948005163,0.16516129032258023,0.08906555948005163,0.35251829084791575,1.4300000000000002,0.3871531926680948,0.549380938669738,0.3871531926680948,1.3261136551537565,0.0,-0.1597825171215141,0.0,-0.1597825171215141,0.0,0.0,-0.029091302072479775,0.0,-0.029091302072479775,0.0,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}",-0.34,-0.9262613015741193,-0.5702784300570279,-0.9262613015741193,-1.890904110870276,0.0,-0.2859316524090914,0.0,-0.2859316524090914,0.0,0.0,-0.012550921009216379,0.0,-0.012550921009216379,0.0,4.40370744113575,-0.6303393313595012,-0.27153933248392464,-0.6303393313595012,0.2832827945516881,-0.9997,-0.8938577222408021,-0.07852050831697491,-0.8938577222408021,-0.7685412008327253
